Séquestrations;10;13;5;4;1;43;9;4;0;6;7;6;167;14;4;12;9;7;6;12;7;1;5;17;18;11;12;21;8;5;25;34;1;33;24;20;3;10;42;7;2;10;6;2;40;23;2;10;0;9;4;22;3;3;17;1;10;19;2;97;33;7;38;8;8;7;11;29;16;70;4;19;12;12;27;152;60;62;52;4;16;5;7;28;21;7;8;4;2;9;6;56;55;114;70;74
Menaces ou chantages pour extorsion de fonds;42;42;23;15;10;246;34;20;6;31;41;15;277;28;2;17;36;27;12;33;48;0;20;47;52;90;46;48;10;12;95;286;6;120;103;55;11;59;213;13;8;20;65;14;157;66;12;15;2;39;18;59;18;26;44;10;36;73;19;293;86;17;99;45;58;25;47;126;111;248;20;32;38;34;69;1 389;172;204;316;20;72;30;22;97;56;32;17;38;16;33;21;352;446;748;539;531
Menaces ou chantages dans un autre but;376;574;250;133;81;2 234;193;323;47;374;343;148;3 584;447;43;293;418;260;138;503;282;47;244;503;534;461;439;533;195;248;1 102;1 226;126;1 408;1 220;512;224;462;1 262;142;168;249;439;139;989;899;107;193;47;515;301;778;171;120;416;145;324;1 185;132;4 134;871;250;1 828;539;475;232;578;1 189;955;3 159;147;308;462;414;515;3 774;2 515;1 743;1 623;137;670;247;208;1 275;803;284;174;259;304;379;130;1 551;2 075;3 091;1 421;1 777
Atteintes à la dignité et à la  personnalité;260;405;194;100;57;1 170;125;205;37;148;175;91;1 114;377;58;91;197;169;88;442;252;20;110;210;199;298;201;291;87;148;712;382;47;598;597;356;99;221;865;154;140;120;309;86;506;217;90;112;26;205;165;269;148;71;240;170;210;665;177;1 878;683;186;812;370;213;109;268;685;465;1 216;82;282;276;228;461;1 634;1 174;672;477;143;512;93;123;644;352;187;343;116;195;242;96;430;461;644;366;745
Violations de domicile;52;48;26;33;6;293;38;29;15;48;43;20;251;75;5;35;83;23;28;40;72;14;49;65;66;72;46;127;17;21;93;130;25;160;177;107;18;82;123;23;41;27;81;23;182;56;25;37;12;62;47;64;29;17;51;21;99;102;33;351;98;20;193;80;68;13;78;114;106;245;26;42;52;48;121;424;164;177;170;42;74;24;31;151;85;95;35;40;39;53;17;97;181;264;127;132
Vols à main armée contre des établissements financiers;0;2;0;0;0;8;2;1;0;2;2;0;15;1;0;0;2;0;0;0;0;1;0;1;4;2;0;1;3;6;2;8;0;1;7;2;0;1;3;0;0;1;3;1;2;5;0;1;0;1;0;4;0;2;3;0;0;10;0;21;4;0;3;0;3;1;2;15;11;11;1;4;2;5;2;76;6;12;5;0;1;0;0;4;2;0;0;0;0;1;1;23;15;34;39;15
Vols à main armée contre des établissements industriels ou commerciaux;16;23;0;4;2;41;14;4;1;2;6;0;470;8;0;5;6;1;0;23;3;0;0;18;36;7;12;16;21;15;40;83;1;15;44;21;3;9;48;13;1;6;27;1;24;22;0;3;0;10;5;13;5;4;28;1;8;35;12;119;35;5;62;2;4;1;25;22;23;133;2;14;14;6;26;317;24;110;66;3;8;6;7;32;23;5;5;7;17;7;9;170;76;391;286;204
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;5;1;0;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;5;1
Vols à main armée contre des particuliers à leur domicile;7;7;1;2;1;17;5;3;0;1;0;1;66;3;0;3;3;0;1;5;0;0;1;2;10;6;2;4;8;4;12;11;0;15;9;4;0;2;13;2;3;2;4;1;3;8;0;5;0;2;0;7;1;1;1;0;4;7;3;15;13;0;9;3;1;1;4;4;9;23;0;6;0;1;7;38;6;15;7;1;1;2;2;23;10;1;3;1;2;6;1;19;12;26;37;15
Autres vols à main armée;18;14;0;4;0;33;5;1;1;4;3;1;217;6;0;1;4;1;0;10;3;1;1;4;15;9;5;5;7;2;20;26;0;9;32;10;1;6;44;4;1;3;3;3;21;20;0;1;0;5;0;8;2;3;9;1;6;20;3;53;19;3;9;6;4;3;18;22;7;37;3;5;3;6;9;119;19;43;35;2;9;4;2;15;17;7;3;0;3;5;4;94;56;105;89;65
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;6;6;0;1;1;22;4;3;2;1;9;0;40;5;0;0;1;1;0;4;3;0;1;6;10;4;6;4;0;0;15;26;0;5;8;5;0;4;15;3;4;2;1;0;9;2;1;2;1;7;0;6;1;2;12;2;7;23;3;42;9;0;13;3;1;2;10;21;17;26;1;2;11;7;5;49;7;41;32;1;5;2;3;7;4;5;0;2;8;4;2;31;16;70;47;40
Vols avec armes blanches contre des particuliers à leur domicile;2;3;1;0;1;24;3;1;0;1;6;2;34;3;0;1;5;1;0;3;2;0;1;0;5;4;0;7;0;0;15;17;3;20;24;9;2;6;8;0;1;3;3;0;4;8;2;3;1;1;2;6;0;1;9;1;3;12;2;22;10;2;25;3;1;1;6;9;7;15;0;3;7;0;1;46;10;17;9;0;5;2;1;11;9;1;0;3;3;0;1;13;15;17;11;15
Autres vols avec armes blanches;12;30;5;6;3;139;10;4;3;12;25;4;694;37;0;8;17;16;4;22;9;0;11;14;26;32;25;29;0;1;76;269;5;103;155;33;5;25;142;3;8;16;42;1;91;49;2;7;1;13;7;26;1;4;75;4;16;88;9;274;78;11;42;25;20;14;40;136;55;219;4;20;18;15;29;1 107;72;247;249;11;48;5;7;59;40;14;12;11;18;12;9;373;262;471;281;538
Vols violents sans arme contre des établissements financiers, commerciaux ou industriels;3;9;1;2;4;35;3;1;3;4;2;3;28;8;1;4;8;0;1;5;7;1;0;6;9;3;5;8;2;0;11;21;0;29;17;5;2;6;12;5;2;3;10;2;14;7;1;2;0;2;2;6;3;1;7;2;8;9;2;34;14;3;11;3;4;2;8;18;7;11;3;2;4;8;12;46;22;22;21;5;7;1;3;14;8;2;3;2;5;6;2;27;13;69;35;12
Vols violents sans arme contre des particuliers à leur domicile;8;12;3;1;0;44;2;3;3;11;10;1;49;16;2;11;18;4;6;5;9;0;4;5;12;14;12;18;0;0;33;31;2;33;36;10;2;8;12;3;8;10;9;4;27;17;0;9;0;8;11;19;4;3;14;3;11;11;4;83;20;10;44;5;5;6;14;19;12;20;1;6;8;2;19;73;37;31;19;9;17;6;4;20;19;9;7;7;14;16;2;29;24;51;31;48
Vols violents sans arme contre des femmes sur voie publique ou autre lieu public;48;100;32;14;10;1 942;36;39;18;86;91;16;4 476;207;5;51;72;34;27;123;53;2;37;91;224;153;200;127;33;18;525;896;16;681;829;148;19;170;527;17;36;43;200;11;185;225;9;45;2;87;16;354;26;13;245;12;80;228;16;2 090;284;21;437;128;136;47;295;466;176;1 487;24;82;44;106;142;5 669;948;1 097;1 167;14;153;51;40;419;278;40;69;18;42;51;50;1 130;1 638;5 391;1 781;1 326
Vols violents sans arme contre d'autres victimes;74;156;35;18;15;1 595;35;55;22;142;91;20;3 699;297;11;91;102;70;21;179;98;5;41;151;262;292;304;259;19;14;470;1 048;33;846;859;314;39;248;549;21;43;129;307;17;382;367;17;56;3;91;32;498;30;33;260;19;150;398;26;2 661;440;42;631;180;127;58;231;532;278;1 421;25;89;119;115;224;6 491;1 318;1 638;1 599;42;227;82;46;523;314;67;91;55;45;71;73;1 881;2 021;4 942;2 181;1 878
Cambriolages de locaux d'habitations principales;1 045;1 189;417;201;103;5 122;564;385;163;551;927;188;11 448;968;39;777;1 297;609;224;746;406;59;541;630;1 668;1 435;809;809;120;126;3 132;4 859;212;3 274;4 999;1 181;218;912;3 622;259;591;655;1 805;154;2 705;1 770;146;616;38;1 190;250;1 484;265;262;2 051;217;994;1 789;246;7 077;2 033;299;2 704;773;748;398;1 564;1 805;1 287;5 305;417;942;637;612;1 573;6 902;2 384;4 429;3 903;397;879;698;505;2 890;2 714;627;630;486;662;703;209;4 109;2 993;5 818;4 002;4 160
Cambriolages de résidences secondaires;96;124;56;130;50;768;182;53;90;87;182;49;284;228;28;128;426;160;66;86;176;35;187;49;150;226;125;228;188;93;379;144;56;418;551;105;87;124;254;37;189;169;111;68;274;260;84;76;20;88;95;64;66;39;42;63;274;54;113;123;152;118;241;97;57;46;296;69;42;131;83;127;175;148;221;99;164;218;104;52;175;65;79;1 014;267;288;78;91;116;332;21;95;13;12;24;46
Cambriolages de  locaux industriels, commerciaux ou financiers;799;526;272;212;140;1 242;393;310;202;352;499;263;3 460;522;112;386;986;375;291;451;449;90;448;494;1 052;569;440;956;111;134;935;1 815;239;1 640;1 602;838;222;722;2 101;313;452;447;980;161;1 790;694;245;372;77;844;226;850;239;324;859;179;983;1 031;213;2 489;734;328;1 241;632;622;267;640;1 082;788;2 432;307;651;488;527;902;2 756;1 335;1 140;1 125;330;465;359;422;1 188;790;649;424;497;606;653;139;854;986;1 416;1 118;969
Cambriolages d'autres lieux;484;590;261;140;95;1 764;189;277;115;394;412;129;3 104;671;89;329;767;411;151;635;312;62;328;453;498;566;361;672;98;99;756;889;126;1 101;1 370;720;182;818;1 692;167;284;283;915;107;1 488;590;117;278;34;683;242;894;243;218;896;136;600;954;190;3 684;625;186;1 417;661;403;220;467;1 752;817;2 422;184;404;530;386;630;1 794;1 686;1 018;894;339;636;286;273;983;579;425;432;414;340;439;158;773;879;1 007;1 091;977
Vols avec entrée par ruse en tous lieux;46;81;35;37;10;570;14;27;28;22;84;32;436;75;13;41;113;37;24;52;44;21;78;41;97;94;49;86;1;18;130;242;12;256;288;110;31;75;140;57;85;29;70;20;142;58;21;48;10;62;43;54;21;38;54;20;67;123;26;288;141;39;185;82;114;99;142;59;61;123;41;72;47;68;107;722;108;153;185;50;57;32;38;207;82;75;48;25;61;55;16;195;337;346;275;198
Vols à la tire;524;289;79;130;104;5 087;134;62;102;114;366;56;7 493;520;26;121;300;160;42;554;177;27;176;326;339;413;229;416;29;69;844;2 719;44;2 177;2 151;529;45;395;992;105;135;209;738;92;1 873;608;37;155;30;311;120;417;74;96;466;52;403;874;75;3 793;892;81;659;420;332;241;854;1 072;222;4 413;87;211;389;219;631;14 820;1 105;2 237;1 625;166;238;107;125;1 654;625;315;108;414;138;213;91;1 865;2 387;3 653;2 293;3 808
Vols à l'étalage;328;416;322;99;109;958;243;182;91;310;245;171;1 969;1 233;121;226;424;331;232;547;434;46;502;635;379;493;261;797;46;57;435;1 038;131;2 055;1 253;631;129;339;742;161;139;233;895;185;1 566;430;119;213;43;545;332;354;124;173;667;183;493;1 165;210;2 030;582;200;1 253;575;491;170;339;893;813;2 370;172;685;487;405;484;4 368;1 096;2 674;2 416;217;474;240;168;661;551;322;561;417;297;233;191;1 325;1 619;2 628;2 175;952
Vols de véhicules de transport avec fret;11;4;1;1;0;7;1;0;1;3;1;1;14;2;0;0;1;1;0;5;0;0;1;2;4;2;3;4;2;0;3;5;1;7;6;4;2;0;6;0;4;0;2;0;9;5;1;0;0;5;0;0;2;0;10;0;1;6;1;14;13;1;8;1;1;0;1;8;2;13;2;6;3;2;2;8;6;16;14;0;1;0;2;1;6;1;5;1;2;3;1;14;17;14;15;22
Vols d'automobiles;1 261;1 211;296;303;137;2 955;660;365;215;439;1 148;139;10 157;843;67;412;1 173;438;126;835;565;77;338;638;1 727;1 291;787;972;268;314;2 782;4 067;190;3 182;4 018;941;220;897;3 853;319;505;715;1 419;204;2 277;1 515;160;405;50;775;251;1 423;324;170;1 373;179;721;1 464;205;6 075;2 792;300;1 915;905;704;255;1 733;1 316;808;4 432;222;505;449;610;1 186;3 089;2 425;4 069;3 648;233;1 051;357;449;2 553;2 326;507;397;362;413;843;187;3 605;1 993;5 483;3 261;4 858
Vols de véhicules motorisés à 2 roues;371;544;323;138;112;4 813;276;230;124;335;441;165;5 091;721;40;361;929;402;162;581;540;41;386;369;619;598;425;836;252;253;984;1 836;81;1 952;2 097;806;169;756;1 251;162;426;267;588;129;2 039;652;143;350;19;867;349;942;129;148;667;85;776;740;198;2 900;582;265;1 308;656;1 046;274;602;1 065;694;1 303;153;475;611;382;783;5 279;1 714;1 249;1 485;315;505;380;209;2 523;811;620;452;386;241;310;157;1 267;2 599;2 445;2 353;1 544
Vols à la roulotte;1 494;1 712;454;597;248;7 490;1 179;544;375;662;2 515;401;22 678;1 966;235;986;2 308;747;441;1 607;1 243;99;654;1 168;2 850;2 117;1 507;2 072;354;388;5 380;10 139;377;7 140;10 498;2 475;370;2 142;7 031;508;1 401;1 328;3 065;317;7 341;2 992;254;926;150;2 155;645;2 559;418;489;2 774;287;1 715;3 724;473;14 938;3 620;639;3 571;1 735;2 009;745;3 421;2 772;2 238;7 437;558;1 002;1 238;1 330;2 271;10 451;5 996;6 357;7 008;743;1 625;812;919;5 971;5 146;1 687;1 198;1 335;761;927;426;5 931;8 005;17 796;9 492;7 777
Vols d'accessoires sur véhicules à moteur immatriculés;799;1 222;398;207;123;3 032;532;446;141;510;795;189;8 113;1 281;121;537;1 322;849;196;756;562;57;395;809;1 119;1 135;912;1 021;193;197;2 094;4 182;122;3 470;2 685;1 025;331;1 496;3 239;278;433;769;1 926;162;4 377;1 419;169;417;64;1 333;481;909;353;311;2 139;196;1 016;1 614;236;6 555;1 938;333;2 782;1 134;862;376;1 250;1 385;1 134;5 502;267;679;751;566;891;3 170;3 704;4 437;5 008;516;798;513;407;2 102;1 081;737;811;626;362;574;198;4 299;3 375;4 613;4 908;5 006
Vols simples sur chantier;178;198;75;50;31;242;111;87;54;94;134;67;679;195;35;120;242;93;41;164;190;27;123;129;152;169;117;252;39;55;283;473;44;534;494;252;49;206;383;81;136;112;128;44;468;220;44;56;23;225;127;178;58;52;252;79;238;277;44;809;294;80;469;189;140;75;197;304;159;476;83;124;162;100;209;149;308;430;289;91;147;88;105;322;229;169;120;102;108;114;37;255;208;247;200;354
Vols simples sur exploitations agricoles;52;200;63;53;23;16;48;162;44;256;102;67;101;85;51;124;156;118;72;75;48;51;114;36;102;72;72;68;23;26;140;115;45;210;213;73;69;76;87;51;79;114;64;41;144;118;33;84;54;122;105;214;47;24;55;68;52;67;62;101;114;60;135;156;56;56;125;146;92;51;45;59;55;30;19;1;95;66;19;98;167;28;76;48;97;75;73;72;60;109;5;28;2;3;3;23
Autres vols simples contre des établissements publics ou privés;626;769;275;145;156;1 297;299;323;157;342;464;225;2 819;915;111;426;891;374;355;676;579;80;390;646;597;746;483;891;104;131;847;2 366;153;2 386;1 357;1 031;297;741;1 451;199;520;481;943;145;1 832;861;131;318;84;786;540;844;238;315;1 026;259;699;1 159;283;4 138;1 033;301;1 716;643;558;245;653;1 313;824;3 297;254;645;725;506;970;5 490;1 630;1 964;1 435;330;868;345;392;1 064;684;535;523;558;443;442;164;1 272;1 978;1 900;1 404;1 748
Autres vols simples contre des particuliers dans  des locaux privés;1 369;1 683;928;438;480;3 953;836;743;357;787;1 305;473;7 818;2 021;162;943;2 659;943;650;1 560;1 662;152;1 265;1 444;1 669;2 125;1 044;2 281;263;261;3 251;3 647;416;7 006;4 765;3 573;525;1 479;4 141;580;1 443;985;1 503;390;4 207;1 805;350;959;119;2 289;1 143;1 845;598;581;1 618;376;2 206;2 420;657;8 523;2 376;702;4 194;1 677;1 791;831;2 233;3 062;1 986;5 075;647;1 330;1 581;2 264;3 105;6 521;3 855;3 185;3 850;899;1 734;791;706;3 460;2 652;1 726;1 626;718;974;1 064;535;3 226;5 023;4 000;3 236;3 421
Autres vols simples contre des particuliers dans des locaux ou lieux publics;1 666;1 628;889;504;621;9 296;802;543;436;1 063;1 700;483;13 952;2 574;362;1 155;3 107;796;609;1 912;1 809;122;939;1 524;1 750;1 571;1 058;3 506;524;775;3 052;8 176;459;8 328;7 527;3 660;444;3 030;6 097;662;1 673;682;3 004;406;5 958;2 485;404;1 001;166;2 283;1 234;2 404;437;732;2 990;450;2 497;2 945;604;11 513;2 793;607;5 047;1 863;2 743;833;3 156;4 353;2 673;9 796;593;1 374;1 879;4 526;4 351;38 868;4 051;5 299;7 254;811;2 576;990;839;6 418;2 640;1 801;1 309;1 453;962;943;326;4 461;9 477;8 440;7 080;6 569
Recels;230;240;125;63;45;824;87;124;78;202;184;99;2 319;352;50;138;306;107;193;262;160;24;91;233;270;255;161;250;38;38;462;629;106;811;670;272;69;216;715;85;157;118;372;42;837;219;49;105;8;1 576;119;331;105;106;384;75;192;440;64;1 731;497;100;762;290;321;59;307;578;374;1 768;101;217;156;345;474;4 591;621;893;782;104;249;114;95;539;351;146;252;107;165;183;92;838;1 088;2 412;1 258;1 460
Proxénétisme;2;3;0;0;0;8;1;1;0;0;0;1;32;4;0;0;1;0;2;2;0;0;1;3;2;1;2;2;0;1;8;17;0;23;6;0;1;3;2;0;1;0;2;0;8;3;0;1;0;2;0;2;1;0;3;1;1;6;0;28;4;1;0;12;0;0;4;13;6;37;0;1;1;1;3;89;5;4;8;2;0;2;0;3;5;1;5;2;1;0;0;5;4;6;2;1
Viols sur des majeur(e)s;33;28;18;13;6;91;21;17;6;22;13;9;155;48;10;32;40;11;14;40;33;6;20;29;36;43;28;57;6;6;39;88;13;101;74;43;9;33;70;17;14;18;39;8;88;46;9;19;7;52;30;33;13;20;48;11;47;59;11;195;59;19;96;35;46;11;29;70;33;154;15;30;27;18;56;432;83;117;110;19;58;24;15;76;46;25;33;11;20;28;15;96;109;247;117;110
Viols sur des mineur(e)s;46;41;37;16;13;88;30;23;8;33;37;19;174;66;7;33;66;22;17;48;28;8;28;49;35;85;51;62;11;6;57;85;8;150;100;55;16;37;109;25;30;44;71;22;116;71;10;28;8;49;63;49;28;14;71;30;43;69;24;296;89;28;183;41;25;23;43;83;52;153;20;37;63;31;63;165;138;147;138;36;69;26;36;100;45;47;26;21;31;47;27;131;108;140;136;130
Harcèlements sexuels et autres agressions sexuelles contre des majeur(e)s;27;36;23;8;4;85;27;20;3;18;10;15;143;63;9;28;35;18;19;27;23;0;21;52;29;30;27;47;2;8;47;115;9;111;69;76;11;54;71;11;18;26;40;11;114;68;4;24;2;36;28;57;15;30;62;8;41;98;13;263;66;14;109;43;48;21;16;93;34;192;8;37;41;23;37;533;117;130;98;30;58;34;10;71;41;25;44;33;30;23;21;97;137;175;127;111
Harcèlements sexuels et autres agressions sexuelles contre des mineur(e)s;50;100;63;17;12;161;23;36;12;64;38;22;300;102;22;48;103;38;31;55;57;6;39;83;60;77;81;117;29;13;98;124;20;161;114;103;35;57;118;25;26;60;107;32;220;95;15;48;8;119;99;93;47;54;120;37;70;119;31;502;105;51;346;89;52;46;52;115;82;267;24;62;78;34;66;283;205;212;160;55;98;65;50;122;73;56;61;39;54;71;43;193;186;168;197;162
Atteintes sexuelles;103;126;59;24;32;411;35;52;23;66;71;39;507;124;14;69;117;37;43;112;99;11;60;105;89;91;76;176;23;16;140;224;25;768;306;149;39;102;235;36;78;53;114;37;315;127;22;61;17;149;100;117;63;45;125;35;112;159;55;877;190;63;346;115;86;32;89;256;165;710;39;93;139;71;143;2 288;270;317;278;74;143;66;33;316;122;104;58;215;55;79;32;227;299;282;225;233
Homicides commis contre enfants de moins de 15 ans;0;1;1;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;2;0;0;1;0;1;0;0;1;0;0;2;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;4;0;0;1;0;0;2;0;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0
Violences, mauvais traitements et abandons d'enfants.;94;138;85;13;32;294;21;33;18;144;35;32;536;238;6;83;103;60;34;104;81;5;59;242;113;132;143;148;4;18;134;299;22;308;203;99;73;134;267;40;46;63;135;37;369;240;31;35;14;159;103;280;40;32;198;60;103;265;26;932;176;75;441;68;78;57;117;425;231;658;25;36;208;63;96;347;261;546;513;50;194;81;53;269;126;85;87;111;89;117;75;330;337;652;361;267
Délits au sujet de la garde des mineurs;265;274;172;55;39;632;156;146;66;172;169;49;786;297;25;117;307;62;71;209;204;26;172;254;254;341;86;336;33;79;435;400;58;588;786;411;71;205;600;89;155;115;264;62;518;246;45;169;26;185;174;209;84;77;318;112;249;524;72;1 084;454;114;672;363;158;117;306;435;324;861;106;218;180;177;360;745;722;274;540;148;436;128;107;411;293;198;158;145;149;136;65;436;363;569;308;578
Non versement de pension alimentaire;171;134;92;46;42;500;80;86;57;58;124;34;537;109;14;70;142;47;44;118;108;16;117;156;101;123;31;176;25;56;260;243;42;319;369;136;33;81;310;55;91;59;232;36;259;92;40;176;12;87;93;168;47;47;208;47;128;446;38;623;236;55;266;103;88;46;171;228;223;465;63;138;34;107;309;339;290;220;265;60;154;78;63;295;198;101;39;66;123;91;17;219;225;292;189;306
Trafic et revente sans usage de stupéfiants;34;24;25;4;6;115;11;42;4;15;21;19;316;42;4;10;43;12;9;30;25;4;7;33;30;23;21;52;11;16;45;44;3;65;71;67;27;20;88;19;30;11;29;9;78;68;1;8;0;31;26;46;21;8;71;25;27;98;6;295;66;13;95;38;68;14;87;67;41;106;16;29;18;54;62;1 095;83;86;109;11;53;8;7;63;27;29;27;27;18;15;17;138;256;421;192;63
Usage-revente de stupéfiants;180;228;79;21;44;322;54;99;35;121;275;115;463;262;19;84;176;54;79;168;179;20;68;227;110;201;221;194;33;72;156;271;42;365;399;255;93;186;231;199;137;58;197;77;340;146;26;63;25;249;316;261;113;129;226;144;136;358;36;824;179;105;636;114;203;48;135;463;139;1 016;150;216;172;142;346;751;344;407;214;112;158;76;25;406;87;273;238;99;202;80;37;215;154;151;118;235
Usage de stupéfiants;873;1 173;532;355;422;3 665;363;629;167;408;835;656;5 591;1 522;154;280;1 002;415;412;689;630;104;314;651;763;886;680;968;296;158;973;1 696;215;3 536;2 847;1 113;376;1 098;2 002;383;755;512;926;228;2 362;961;161;372;106;866;745;1 591;450;456;2 043;381;697;2 511;306;8 060;1 522;492;3 400;719;1 342;329;684;2 423;1 293;5 278;336;868;630;877;1 727;9 963;1 910;5 366;3 827;339;1 242;539;208;3 142;834;1 126;631;385;577;658;258;3 739;4 451;6 632;4 188;3 227
Autres infractions à la législation sur les stupéfiants;253;105;43;115;8;190;128;127;37;41;272;107;366;122;16;45;134;63;141;129;205;20;101;84;131;167;9;175;32;41;198;139;34;423;577;165;85;59;110;85;189;112;111;61;183;76;17;158;27;70;83;18;91;24;16;99;165;279;57;404;321;117;319;105;59;45;158;224;179;342;82;121;55;75;358;1 116;99;129;242;29;68;33;42;320;176;119;127;41;76;62;21;126;142;352;71;173
Délits de débits de boissons et infraction à la réglementation sur l'alcool  et le tabac;2;1;7;10;1;49;5;0;6;6;4;6;20;3;2;2;13;1;4;16;4;1;3;7;6;1;1;4;7;7;30;9;4;36;23;2;5;1;11;6;5;5;7;8;9;6;2;1;6;2;2;10;0;4;1;4;8;5;1;26;2;3;14;11;3;2;29;13;10;37;0;3;4;16;6;73;3;12;3;1;7;5;0;37;6;5;1;11;7;3;0;5;7;32;3;11
Fraudes alimentaires et infractions à l'hygiène;2;3;2;1;0;45;2;2;1;2;7;3;20;12;1;0;8;0;3;2;7;2;4;4;3;8;0;9;5;1;10;6;3;10;34;4;2;2;5;6;3;0;3;0;17;10;1;3;3;3;7;6;4;1;0;6;5;14;0;18;10;1;13;3;7;0;5;12;1;14;0;4;1;17;5;7;12;15;2;1;17;1;0;13;7;1;2;2;5;2;3;6;1;0;17;7
