Séquestrations;10;14;7;3;1;49;5;8;1;11;14;2;118;18;0;2;16;3;1;7;11;0;6;13;18;22;19;14;7;3;29;36;7;45;36;27;5;13;39;6;6;7;12;2;46;26;1;6;1;9;4;19;1;3;17;6;10;27;4;143;36;6;30;8;11;6;14;49;16;73;9;13;8;4;22;178;62;67;67;4;14;7;12;24;20;7;13;4;3;8;5;68;74;153;59;71
Menaces ou chantages pour extorsion de fonds;54;60;32;10;10;196;18;26;6;34;28;10;314;69;2;27;36;56;8;55;60;4;20;74;55;96;64;62;18;13;116;114;8;148;120;65;20;34;227;21;15;25;53;11;109;128;10;14;7;46;18;74;16;10;61;11;36;70;21;383;97;18;117;54;43;23;44;197;154;295;24;63;38;40;64;1 332;215;324;383;28;85;18;13;122;53;22;22;43;17;33;26;368;681;745;555;615
Menaces ou chantages dans un autre but;332;434;252;157;104;2 270;155;294;76;378;283;124;3 674;523;54;153;397;192;130;468;374;67;224;467;544;489;419;533;194;215;1 332;1 250;80;1 445;1 244;675;237;428;1 102;163;200;267;397;124;747;1 179;100;205;30;428;279;579;168;123;529;136;359;1 133;111;4 062;748;215;1 473;431;416;143;424;1 513;1 057;2 920;120;414;351;396;403;3 390;2 043;1 474;1 518;169;750;210;248;1 213;711;229;215;216;250;352;119;1 633;1 947;2 678;1 285;1 772
Atteintes à la dignité et à la  personnalité;202;277;175;107;45;1 007;89;113;41;127;108;66;775;318;61;78;183;89;64;393;268;22;85;208;214;239;161;256;107;119;758;422;50;375;323;280;82;189;529;102;104;92;223;58;392;316;55;75;27;153;148;261;110;48;242;91;125;618;176;1 597;435;99;705;277;146;68;182;927;383;1 152;70;247;132;170;375;1 404;873;569;316;106;414;110;85;453;274;108;340;143;125;150;49;426;500;511;279;631
Violations de domicile;51;69;23;48;21;299;45;31;32;35;72;17;252;93;11;38;103;47;50;62;81;11;31;83;74;84;51;127;17;22;138;131;16;201;134;116;28;66;112;23;48;31;63;20;191;87;24;41;17;75;68;70;24;21;65;21;86;101;25;321;95;31;160;86;80;29;87;132;101;216;38;40;43;67;103;389;189;148;188;37;111;41;33;159;83;76;46;32;41;36;18;136;168;275;101;147
Vols à main armée contre des établissements financiers;1;1;0;3;1;30;1;2;0;1;0;2;29;3;0;0;4;1;0;3;1;0;0;4;14;1;2;3;4;5;8;3;0;6;6;3;2;1;3;0;0;1;6;0;2;1;1;0;0;4;1;2;0;0;2;0;1;13;1;46;9;0;6;1;1;0;4;17;10;8;2;0;1;5;2;64;8;24;24;0;4;0;1;12;5;0;0;1;0;2;0;28;23;31;42;19
Vols à main armée contre des établissements industriels ou commerciaux;18;26;2;3;0;40;12;7;0;9;4;1;504;18;0;0;7;7;1;9;4;0;9;8;26;10;17;15;39;18;30;32;1;16;29;28;2;3;75;3;1;5;16;0;11;14;0;5;0;4;2;12;1;2;45;3;10;28;8;127;41;2;92;5;4;8;6;27;6;101;1;12;4;11;24;209;34;86;62;3;11;4;3;57;25;4;4;5;5;14;4;113;93;204;170;100
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;1;2
Vols à main armée contre des particuliers à leur domicile;7;6;1;3;0;24;3;0;1;1;3;0;68;1;0;1;3;0;1;1;1;1;2;1;4;6;6;4;8;10;14;5;1;7;13;9;1;1;8;0;0;1;6;0;3;1;1;1;0;4;1;6;2;0;3;2;2;1;0;17;14;2;10;2;1;2;4;3;4;11;2;1;1;0;2;58;8;17;9;0;2;1;4;14;7;0;4;1;2;4;0;13;9;38;22;23
Autres vols à main armée;9;9;1;3;0;53;5;3;0;2;3;1;224;5;1;0;2;2;0;6;2;0;3;6;12;9;5;4;15;16;19;31;0;36;20;5;0;10;29;2;2;5;2;0;12;13;1;1;0;7;2;18;1;1;17;1;1;22;2;63;38;7;20;5;8;2;13;27;22;55;1;6;9;10;17;137;17;61;47;0;4;2;1;23;22;4;6;1;1;5;3;62;78;108;79;64
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;7;15;0;0;8;17;2;2;1;3;3;1;44;8;0;1;7;4;0;6;3;0;0;4;12;5;3;7;0;0;4;52;0;9;8;8;1;5;23;1;3;3;12;1;15;5;1;1;1;4;0;8;2;0;24;0;2;11;1;27;13;1;14;3;5;1;4;17;11;31;1;2;2;5;11;58;17;29;38;1;9;2;2;11;3;5;2;2;1;3;0;27;34;51;27;41
Vols avec armes blanches contre des particuliers à leur domicile;4;4;2;0;0;33;1;3;0;3;4;2;28;3;0;2;5;1;0;4;4;2;2;6;3;9;2;8;0;2;8;12;0;15;9;11;1;1;8;1;2;0;4;2;17;11;0;2;0;1;1;9;2;2;11;1;4;3;0;34;12;1;18;2;3;0;4;11;7;11;1;4;4;2;2;43;7;19;13;1;1;1;3;13;10;0;2;2;4;5;1;12;25;33;11;17
Autres vols avec armes blanches;26;18;8;6;5;204;10;12;3;24;28;3;849;46;2;17;33;22;4;29;13;0;7;25;57;40;25;49;0;3;104;248;0;183;216;59;7;20;191;11;11;16;47;3;105;80;4;8;1;49;4;54;12;14;81;5;19;123;10;449;120;8;139;39;33;9;47;234;101;409;4;19;30;18;61;1 546;134;306;305;9;44;13;19;70;65;10;27;37;15;20;18;333;396;588;361;639
Vols violents sans arme contre des établissements financiers, commerciaux ou industriels;8;7;2;3;1;24;2;1;2;0;4;2;45;7;1;3;7;2;3;6;18;0;3;7;11;13;8;5;1;3;13;18;1;23;25;13;3;9;12;0;3;8;9;1;28;20;0;0;0;5;1;11;0;3;10;0;5;22;1;48;13;4;21;4;4;1;8;11;9;21;2;6;2;6;8;50;33;25;23;1;14;2;0;7;10;4;5;0;2;4;1;24;25;60;25;22
Vols violents sans arme contre des particuliers à leur domicile;11;22;5;1;3;59;3;7;3;8;5;2;44;13;1;8;22;4;4;7;11;0;7;7;13;17;21;23;1;2;15;32;4;33;33;25;4;15;21;7;4;16;13;3;31;21;3;7;1;6;8;19;5;4;12;1;14;10;11;86;26;8;63;12;14;15;14;18;9;27;4;8;13;12;16;43;29;37;31;6;9;2;7;29;16;16;9;0;7;11;4;27;35;56;31;41
Vols violents sans arme contre des femmes sur voie publique ou autre lieu public;58;103;51;26;13;2 178;42;38;14;96;70;24;4 535;203;15;66;111;38;21;127;62;12;38;116;228;221;119;159;31;22;494;1 040;13;810;815;196;27;167;665;22;45;66;234;22;358;243;6;54;3;106;21;358;27;14;276;9;71;218;31;2 545;343;38;608;132;118;49;299;610;155;1 908;22;63;98;80;187;7 232;1 110;1 279;1 259;17;159;73;56;595;428;45;63;47;57;52;55;1 072;2 050;7 175;1 999;2 140
Vols violents sans arme contre d'autres victimes;93;154;58;18;18;1 857;53;69;20;236;124;19;4 550;297;14;96;144;70;35;241;152;3;65;205;302;444;262;357;26;18;543;1 211;17;1 202;928;434;46;244;756;33;62;175;356;26;679;466;14;65;2;206;61;522;51;43;379;21;168;351;35;3 330;520;64;870;182;175;62;280;800;312;2 074;24;87;156;109;269;7 726;1 739;2 174;1 998;30;260;90;53;756;356;74;131;113;71;89;116;1 839;2 196;5 327;2 206;2 338
Cambriolages de locaux d'habitations principales;1 625;1 347;303;195;105;6 642;484;315;108;710;794;174;8 859;787;34;577;1 219;479;164;902;585;53;550;634;1 251;1 103;973;869;115;148;2 362;5 954;208;4 639;4 431;1 060;195;925;3 689;253;641;404;1 661;225;2 458;1 923;139;632;29;1 270;288;1 238;226;325;1 933;189;1 082;1 554;247;7 821;2 289;278;3 279;640;915;382;1 804;2 548;1 529;7 736;174;728;864;694;1 947;10 370;2 316;5 320;4 575;339;1 093;746;525;2 985;1 736;662;473;430;543;766;146;4 022;3 801;6 060;4 484;4 460
Cambriolages de résidences secondaires;154;152;81;119;39;1 258;198;78;53;145;239;49;224;233;42;69;320;176;66;73;181;59;227;36;157;236;148;213;173;100;305;113;77;427;615;100;101;121;335;41;213;135;161;94;265;288;73;134;37;74;170;128;46;29;65;52;217;67;161;135;169;112;247;170;53;45;316;72;57;220;68;226;190;148;273;60;150;293;90;75;139;92;115;1 280;233;334;101;76;76;340;17;76;15;18;17;36
Cambriolages de  locaux industriels, commerciaux ou financiers;1 014;778;297;272;173;2 324;520;314;193;513;582;279;4 377;639;123;419;1 134;628;295;695;615;89;537;604;870;619;579;911;135;126;1 165;2 056;255;2 454;1 669;1 141;302;850;2 470;377;605;526;1 086;261;2 045;1 054;245;511;58;1 068;443;1 122;305;352;905;207;970;1 005;326;3 074;968;392;1 674;689;691;324;737;1 558;1 054;3 165;242;833;714;709;1 146;4 066;1 721;1 481;1 520;401;653;475;507;1 664;880;716;513;506;485;563;147;1 064;1 399;1 802;1 401;1 184
Cambriolages d'autres lieux;525;661;210;148;105;1 993;227;272;89;594;412;147;2 918;595;75;387;829;530;107;715;408;48;359;581;482;611;394;821;105;76;743;795;127;1 236;1 204;871;254;690;1 763;250;344;275;972;143;1 962;816;138;321;22;939;319;987;198;238;844;207;717;871;168;4 100;752;198;1 780;682;403;219;361;2 052;898;3 721;148;456;533;543;919;2 446;1 937;1 252;1 296;306;701;280;328;1 213;573;501;455;463;317;408;197;941;1 019;1 230;1 129;1 012
Vols avec entrée par ruse en tous lieux;64;80;46;22;14;377;36;42;29;27;89;26;602;88;3;29;104;29;33;78;51;17;57;62;136;93;61;84;5;22;318;233;12;246;297;94;32;115;174;34;87;32;97;17;120;102;21;35;1;92;52;51;22;42;83;23;75;158;22;436;179;44;272;77;96;37;126;83;94;240;41;72;72;89;184;946;131;195;144;23;84;31;37;312;102;76;66;24;55;34;15;191;329;447;340;175
Vols à la tire;487;333;122;141;130;5 749;80;107;90;135;315;44;7 774;635;29;117;389;177;58;686;228;55;256;396;353;410;374;476;60;97;1 165;2 552;44;3 090;2 798;922;79;591;1 697;98;232;198;797;86;2 654;618;60;133;11;631;148;498;49;121;521;76;396;1 163;76;3 756;917;94;937;423;458;220;659;1 555;532;5 966;79;242;227;186;954;17 655;1 095;2 898;1 824;181;363;132;134;1 794;1 031;336;212;385;169;178;56;1 841;2 928;5 807;2 357;4 206
Vols à l'étalage;417;300;304;107;116;768;219;203;75;411;237;187;1 618;1 275;71;202;450;295;151;600;529;54;532;737;411;338;428;782;20;57;636;759;85;1 652;1 113;741;155;421;629;185;137;239;1 070;159;1 593;442;96;157;34;420;326;442;129;189;583;137;567;1 168;233;1 972;607;258;1 495;623;471;149;317;1 326;772;2 213;147;536;423;352;581;3 722;1 116;2 667;2 561;242;700;204;171;629;541;267;541;346;282;162;137;1 333;1 395;2 191;1 826;682
Vols de véhicules de transport avec fret;1;2;6;0;0;4;0;1;0;4;1;0;28;0;1;2;3;1;1;3;0;0;1;1;3;13;6;2;0;2;24;8;0;3;12;5;0;4;11;1;1;3;3;0;6;5;0;1;0;0;1;120;0;2;6;1;2;2;1;8;16;1;4;0;0;1;4;5;4;20;1;5;6;0;4;8;10;41;12;3;4;2;0;7;12;0;2;0;1;4;0;10;4;19;3;20
Vols d'automobiles;1 437;1 427;397;301;135;3 893;652;555;196;509;1 194;158;11 722;947;71;446;1 497;578;186;882;544;79;346;812;1 670;1 438;1 034;943;257;364;3 657;5 330;190;4 355;4 391;1 472;282;965;4 039;379;551;685;2 035;218;2 757;1 735;144;562;80;1 093;303;1 981;341;198;1 366;236;857;1 525;187;7 112;3 830;257;2 801;1 000;900;386;2 420;1 910;973;5 927;233;765;603;898;1 477;3 832;3 281;4 769;4 237;332;1 125;326;545;3 479;3 245;675;557;367;416;1 018;167;3 770;2 408;5 735;3 439;5 638
Vols de véhicules motorisés à 2 roues;467;555;307;175;68;5 317;304;222;96;352;390;152;5 085;640;42;436;890;349;174;611;713;39;478;544;759;583;376;973;233;174;897;2 441;105;2 006;1 940;1 018;183;830;1 087;218;452;389;675;123;2 313;896;119;372;25;890;343;939;160;155;662;99;999;757;196;3 308;676;226;1 658;609;1 076;248;826;1 207;894;1 663;171;620;674;390;910;5 159;1 787;1 379;1 725;297;460;375;219;2 697;891;697;551;298;273;362;174;1 348;2 388;2 186;2 271;1 681
Vols à la roulotte;2 301;2 001;588;628;393;9 901;1 382;802;355;943;2 341;476;23 922;2 351;167;1 013;2 982;835;591;1 933;1 838;121;769;1 551;3 069;2 016;2 086;2 503;440;522;6 176;11 327;459;9 988;11 825;3 647;555;2 286;9 244;823;2 220;1 098;2 901;581;9 355;3 807;263;1 293;232;2 808;1 060;3 061;549;728;3 049;411;2 730;3 831;539;16 335;3 940;645;5 152;1 779;2 680;869;4 661;5 294;2 816;10 570;540;1 160;1 242;1 868;3 743;13 896;6 029;8 791;7 078;712;1 958;1 161;908;7 768;5 641;2 592;1 320;1 193;1 100;1 136;524;6 948;9 943;19 985;8 249;8 591
Vols d'accessoires sur véhicules à moteur immatriculés;871;1 346;407;261;119;3 342;451;479;137;623;709;193;7 505;1 499;91;710;1 650;848;195;875;702;84;556;1 063;995;1 120;862;1 432;194;169;1 600;3 443;123;3 784;2 714;1 449;331;1 583;2 585;437;605;665;2 069;251;5 016;1 569;161;523;51;1 455;534;1 288;511;440;1 985;230;1 179;1 667;357;7 496;2 578;333;3 718;1 193;881;337;1 314;2 808;1 288;6 877;239;774;942;756;1 387;3 678;4 133;5 178;6 227;442;740;591;305;2 225;1 223;735;852;668;463;591;431;5 080;3 935;5 025;5 549;5 523
Vols simples sur chantier;138;158;86;69;35;219;94;70;49;93;142;55;610;243;15;67;253;86;59;153;159;31;169;130;123;164;100;233;35;46;247;595;49;625;361;271;44;165;377;74;162;85;168;59;428;218;44;78;17;209;102;194;39;67;266;54;236;288;41;850;265;87;547;165;114;67;153;340;170;407;81;122;112;104;200;137;352;372;285;69;127;51;100;266;138;179;180;85;109;99;39;228;170;196;182;367
Vols simples sur exploitations agricoles;53;124;83;55;30;9;42;133;36;129;65;14;101;63;35;97;153;54;47;55;53;76;78;41;63;65;61;51;9;20;134;75;46;193;126;43;66;64;78;24;115;71;68;39;134;104;25;72;16;74;80;140;30;29;28;50;48;40;47;68;78;71;101;136;31;30;86;114;62;43;55;55;45;21;24;1;79;72;17;64;81;19;79;33;112;87;81;58;39;71;2;23;0;0;1;30
Autres vols simples contre des établissements publics ou privés;640;630;273;151;135;1 398;279;308;127;358;401;231;2 569;1 101;145;432;861;406;267;660;553;76;448;512;582;733;462;916;94;112;796;2 022;142;2 392;1 207;1 067;262;745;1 544;195;409;470;1 091;166;1 903;1 021;147;351;60;968;519;770;234;228;1 143;199;628;1 174;309;4 103;1 151;266;1 733;556;653;219;528;1 425;862;3 437;316;570;693;566;933;5 460;1 973;1 986;2 062;413;794;309;302;1 213;777;552;503;419;399;529;141;1 336;2 540;1 714;1 692;1 417
Autres vols simples contre des particuliers dans  des locaux privés;1 383;1 458;1 026;485;503;4 123;844;733;355;1 050;1 388;483;9 920;2 402;194;800;2 693;687;516;1 665;1 612;172;1 285;1 585;1 696;2 061;1 245;2 326;374;264;3 399;4 028;380;6 657;4 823;3 115;712;1 618;4 188;659;1 553;886;1 479;423;5 151;1 711;328;953;116;1 839;1 286;2 054;519;546;1 805;388;1 881;2 584;727;8 901;2 643;695;4 391;1 773;1 985;861;1 992;3 569;1 892;6 145;541;1 273;1 410;2 553;3 141;7 295;4 387;3 547;4 166;813;1 455;786;667;4 074;2 217;1 800;1 342;646;975;1 063;357;3 349;5 354;5 358;3 691;3 991
Autres vols simples contre des particuliers dans des locaux ou lieux publics;2 064;1 927;1 050;602;829;10 419;983;743;492;1 182;2 064;547;14 997;2 584;275;1 271;3 214;1 006;600;2 260;2 106;179;1 150;1 970;1 943;2 070;1 390;4 126;543;802;3 472;9 168;484;9 690;7 932;4 345;653;2 872;6 196;747;2 081;849;3 451;558;6 782;3 488;293;1 393;196;3 151;1 349;2 203;523;761;3 911;531;2 916;3 275;662;13 368;3 468;681;6 041;1 910;3 073;1 065;3 259;5 576;3 249;12 356;568;1 908;2 416;5 260;5 198;46 153;4 687;5 765;8 463;894;2 515;1 050;842;6 627;2 404;2 186;1 793;1 738;1 109;1 129;768;5 303;11 778;10 429;8 432;7 316
Recels;157;155;169;47;87;1 092;112;158;62;230;175;78;2 534;343;76;120;270;98;131;283;162;20;169;264;262;216;191;292;87;45;515;642;84;1 003;914;334;74;286;688;118;1 552;132;286;71;590;251;42;120;12;272;121;402;190;92;449;84;279;455;78;1 662;382;69;671;187;272;79;316;435;384;1 513;120;167;232;300;291;3 433;652;953;679;89;254;140;189;525;373;139;204;134;192;191;92;751;1 207;2 029;1 198;1 046
Proxénétisme;1;2;0;0;0;22;1;1;0;0;0;0;27;1;0;1;1;0;0;2;1;0;0;5;0;2;0;0;0;3;5;27;0;25;6;1;2;3;9;0;1;0;2;0;2;3;0;0;0;3;0;3;0;0;2;0;0;6;0;23;4;0;3;6;0;1;2;21;25;31;1;0;2;0;2;99;5;6;2;1;1;0;0;8;6;0;2;10;1;0;0;3;2;6;9;0
Viols sur des majeur(e)s;28;21;18;5;9;81;13;18;7;38;24;21;148;40;6;29;42;11;16;47;28;7;20;35;40;39;20;53;4;7;49;93;14;103;84;66;14;38;69;13;20;20;41;6;103;39;5;18;2;38;28;31;15;11;42;26;30;51;12;271;58;12;84;33;41;11;34;61;27;167;13;25;27;18;29;374;93;89;102;20;52;17;20;59;36;17;21;14;28;23;11;94;125;185;99;97
Viols sur des mineur(e)s;54;38;46;9;9;77;12;25;23;59;37;20;162;56;17;26;71;12;17;59;50;6;29;45;41;69;30;51;2;8;54;73;12;107;78;72;16;40;83;20;25;28;50;33;102;74;8;23;2;42;54;82;30;12;67;17;46;69;13;325;73;23;236;54;29;23;37;61;32;144;19;44;41;22;55;190;158;117;102;34;65;37;29;74;33;35;27;16;30;40;15;110;96;178;132;113
Harcèlements sexuels et autres agressions sexuelles contre des majeur(e)s;40;25;27;5;4;92;13;12;8;32;21;26;170;53;4;28;40;10;17;32;32;5;19;38;32;49;33;57;4;6;46;113;17;108;91;79;19;38;65;14;15;19;40;16;102;57;7;13;2;50;26;40;17;23;70;12;52;59;7;212;49;15;105;35;38;12;21;74;33;206;18;30;32;28;35;497;123;92;93;20;68;25;8;71;36;33;36;42;18;16;10;88;132;96;116;109
Harcèlements sexuels et autres agressions sexuelles contre des mineur(e)s;42;87;61;10;8;163;29;37;18;72;41;30;277;87;13;47;95;40;28;81;63;16;31;88;60;89;42;82;11;5;75;120;20;159;109;76;38;67;106;41;23;46;74;19;173;99;8;30;10;82;58;166;31;32;142;22;78;122;25;578;110;34;396;44;55;27;57;113;61;211;35;62;43;25;52;330;248;230;195;53;94;55;39;130;52;49;55;34;34;41;20;156;151;241;193;149
Atteintes sexuelles;91;100;72;30;32;301;46;66;28;80;68;32;512;173;16;85;167;45;46;116;113;17;75;79;78;104;73;151;17;18;159;279;25;707;255;191;39;103;179;43;53;70;131;40;267;140;17;61;10;178;87;100;60;55;153;43;104;147;34;728;217;54;356;111;86;28;85;231;163;525;57;100;127;62;122;3 063;273;284;297;63;135;61;35;256;118;91;73;56;58;64;21;310;258;267;244;222
Homicides commis contre enfants de moins de 15 ans;1;0;1;0;0;0;1;0;0;0;1;0;4;1;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;2;0;4;1;1;0;3;7;2;0;3;0;0;1;2;0;0;0;0;1;1;0;0;0;0;4;1;0;4;2;0;5;0;0;0;0;1;1;2;1;0;1;0;1;4;3;1;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1;2;0;0
Violences, mauvais traitements et abandons d'enfants.;70;99;103;21;41;247;24;41;23;137;28;31;535;227;12;61;43;34;18;96;59;10;42;243;103;92;110;66;10;16;119;283;12;281;123;92;36;126;224;36;45;40;99;38;330;127;23;24;6;129;73;264;51;33;160;67;102;161;33;1 023;191;39;482;90;37;34;122;353;264;652;37;70;78;32;106;302;206;308;480;55;200;46;62;226;82;53;39;42;65;93;66;230;303;665;362;222
Délits au sujet de la garde des mineurs;164;274;138;51;61;683;196;148;84;142;166;50;967;359;21;118;275;86;77;249;187;26;175;281;254;314;155;384;70;84;585;562;32;790;702;409;76;184;481;78;123;119;242;60;560;442;47;165;17;232;150;215;62;74;357;109;252;473;92;1 146;446;106;630;328;152;116;311;448;426;797;140;160;204;186;274;805;467;444;511;136;329;117;132;624;335;196;165;127;169;118;60;502;432;566;322;553
Non versement de pension alimentaire;163;102;64;38;48;536;55;68;61;48;124;39;763;103;14;58;146;62;40;141;120;28;93;136;117;139;91;169;31;75;236;278;43;377;262;148;34;111;251;67;92;51;183;28;298;168;40;135;11;104;71;119;30;62;268;55;116;496;55;666;220;55;246;150;124;59;183;247;222;392;80;106;23;120;280;281;180;289;261;60;183;80;68;393;208;113;61;55;109;66;53;199;242;287;169;284
Trafic et revente sans usage de stupéfiants;18;20;19;6;4;101;6;61;3;14;19;6;243;25;0;28;40;30;4;28;25;3;7;26;23;23;47;47;11;19;37;24;3;74;90;56;6;14;58;12;25;12;24;4;43;42;2;14;2;32;22;66;8;16;54;17;61;79;5;283;40;18;106;29;45;26;69;68;44;84;7;24;13;39;31;1 411;84;113;82;2;31;7;9;62;31;17;20;12;12;6;11;116;255;314;139;50
Usage-revente de stupéfiants;221;162;53;27;71;339;71;98;37;121;113;76;350;202;46;122;260;61;132;210;96;24;57;162;81;268;233;231;47;28;178;239;46;328;491;194;94;117;186;108;122;124;157;48;309;141;53;72;17;208;328;256;128;127;265;224;154;325;63;721;149;85;685;153;142;63;97;377;187;470;70;155;157;179;128;519;455;423;198;120;210;88;62;292;114;248;145;90;132;54;34;212;167;200;170;182
Usage de stupéfiants;629;749;498;374;344;3 048;475;928;223;395;642;573;5 350;1 360;194;318;760;476;331;714;413;95;265;547;560;803;431;693;293;227;807;1 455;222;2 427;2 034;1 047;308;791;1 990;389;549;487;896;245;1 433;940;198;237;92;797;615;1 175;357;415;1 680;585;774;2 365;165;7 611;1 187;542;2 575;631;942;233;465;2 183;1 108;4 937;364;852;655;948;861;7 111;2 000;4 588;3 027;428;1 072;431;316;2 433;713;841;746;322;603;293;191;2 765;4 131;3 817;2 996;2 814
Autres infractions à la législation sur les stupéfiants;84;117;48;93;25;190;108;116;76;31;108;156;295;126;18;65;112;66;103;92;155;17;98;81;97;156;36;152;23;25;173;115;126;359;439;217;34;35;347;62;155;84;128;38;166;56;46;68;6;69;117;8;85;15;220;108;172;296;44;364;250;124;253;64;54;25;102;149;168;652;87;113;47;105;208;784;116;260;78;39;9;27;18;380;178;144;107;34;119;64;25;80;180;360;179;139
Délits de débits de boissons et infraction à la réglementation sur l'alcool  et le tabac;3;1;2;17;2;39;3;1;2;3;6;10;31;5;2;0;6;0;2;4;3;1;2;0;7;4;1;5;14;6;22;15;2;19;30;2;1;5;14;2;4;1;28;1;8;7;3;0;0;6;3;9;1;5;2;3;3;10;0;16;0;3;5;9;2;5;12;16;6;27;0;4;2;15;11;56;0;11;3;4;3;3;5;43;8;6;1;1;0;0;1;12;7;16;0;12
