Séquestrations;7;11;0;1;1;49;2;3;5;6;8;8;108;11;2;5;8;6;5;13;5;4;6;22;9;13;18;6;7;10;24;36;6;38;42;17;3;10;30;3;1;4;10;3;26;42;0;6;1;7;4;20;4;2;19;0;9;22;1;80;34;5;27;4;4;4;4;48;24;96;5;7;11;7;17;224;43;68;55;4;20;9;7;36;19;8;9;9;2;14;7;70;63;129;52;66
Menaces ou chantages pour extorsion de fonds;41;63;25;21;4;203;32;39;12;46;34;18;248;66;11;35;45;51;18;81;26;2;25;74;83;99;135;82;17;10;76;105;13;73;87;77;32;26;180;22;17;34;73;9;113;117;11;42;7;34;31;62;23;24;53;14;50;82;15;453;114;22;148;52;27;21;58;172;176;187;29;57;52;39;85;892;228;298;337;16;72;57;22;117;86;24;31;54;53;51;30;278;366;386;278;610
Menaces ou chantages dans un autre but;218;381;171;139;109;1 682;185;241;74;342;210;137;2 998;466;41;114;339;291;124;551;223;69;103;639;604;421;120;599;125;188;937;809;90;835;1 053;590;188;428;972;182;137;110;352;84;526;829;81;149;44;273;200;384;93;110;285;157;319;873;116;3 405;724;88;971;419;299;130;550;1 097;1 207;1 877;187;326;377;221;226;2 429;1 251;1 290;1 352;111;549;231;220;1 190;706;225;201;161;249;261;121;1 043;1 267;1 993;1 002;1 762
Atteintes à la dignité et à la  personnalité;90;194;104;77;64;538;85;130;26;68;80;37;598;208;35;29;95;169;38;289;70;48;42;291;133;127;192;245;17;48;149;281;38;275;251;125;59;186;264;70;50;42;176;49;210;233;24;75;19;107;66;121;35;40;159;57;80;374;68;1 151;289;38;399;212;156;63;117;436;258;495;58;141;87;124;176;828;601;566;280;57;246;146;35;421;124;101;164;53;95;126;69;229;290;439;277;535
Violations de domicile;47;58;18;27;20;384;58;46;27;34;79;36;226;108;14;22;97;38;30;84;104;19;43;104;58;94;88;142;11;26;121;115;28;135;141;127;27;55;96;37;37;46;77;18;154;82;22;40;12;53;87;57;33;15;81;22;93;99;39;319;115;36;136;77;48;31;64;126;119;171;40;60;50;57;87;367;141;213;151;29;124;58;26;170;58;122;47;60;43;41;17;180;146;201;162;182
Vols à main armée contre des établissements financiers;19;11;4;2;1;10;3;3;1;6;8;2;30;6;0;0;12;4;1;7;5;1;0;10;7;2;8;12;18;21;15;15;0;5;33;11;8;3;48;4;0;5;23;3;10;18;0;1;0;6;6;4;4;0;25;4;5;32;4;78;18;3;27;9;5;0;5;61;12;27;9;7;11;15;32;125;16;17;14;3;6;8;4;7;2;1;3;2;4;13;5;43;43;56;59;43
Vols à main armée contre des établissements industriels ou commerciaux;47;26;2;2;2;111;16;6;4;8;13;8;295;12;2;4;23;13;4;17;9;2;2;25;51;15;13;39;16;51;43;47;3;33;50;31;2;9;72;5;2;11;73;2;33;18;2;8;0;8;4;13;9;4;22;2;15;53;10;217;50;5;130;13;7;3;11;68;21;197;7;14;12;38;71;442;50;110;105;6;21;16;4;90;47;6;8;6;12;20;8;144;176;274;259;173
Vols à main armée contre des entreprises de transports de fonds;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;3;0;2
Vols à main armée contre des particuliers à leur domicile;6;2;3;1;4;26;2;0;1;5;2;0;45;7;0;2;3;7;1;3;1;2;4;4;5;8;4;1;5;12;9;9;0;17;15;6;0;8;6;2;2;6;8;0;8;7;0;1;0;6;2;3;0;0;3;1;3;4;0;21;10;0;3;3;1;1;2;5;1;15;0;1;1;4;4;72;7;22;12;2;3;1;5;17;13;0;0;13;2;7;1;23;20;32;24;17
Autres vols à main armée;20;17;5;2;2;77;3;1;1;5;15;2;310;13;1;7;8;7;3;14;1;1;1;13;20;23;14;12;8;20;30;54;1;42;70;16;0;13;57;0;5;5;20;4;36;42;0;10;1;10;4;10;1;7;21;9;14;30;5;129;62;5;35;8;5;3;12;54;22;107;2;8;10;14;16;263;20;80;65;0;11;1;1;43;38;5;3;4;1;9;10;144;110;181;137;143
Vols avec armes blanches contre des établissements financiers, commerciaux ou industriels;13;6;4;1;0;19;3;5;0;4;4;6;52;9;1;3;4;4;3;10;6;0;6;7;7;7;1;8;0;1;11;44;0;30;27;9;4;6;18;2;3;7;17;2;25;14;0;1;0;13;2;11;3;2;16;1;6;31;2;52;18;2;23;6;1;2;5;31;17;23;3;5;6;6;19;127;21;29;31;0;20;4;4;10;7;5;7;7;8;12;3;45;35;49;34;45
Vols avec armes blanches contre des particuliers à leur domicile;1;4;2;1;2;23;4;4;1;8;2;3;31;10;1;10;6;3;2;8;7;0;6;3;7;7;8;8;0;1;8;28;1;22;18;8;3;7;13;2;3;5;4;0;20;8;0;5;0;8;3;4;3;2;8;4;6;8;0;68;13;0;19;5;3;4;11;13;5;21;1;1;7;3;7;72;21;17;24;2;9;3;6;17;4;2;4;2;3;10;2;23;18;41;27;27
Autres vols avec armes blanches;34;38;17;3;8;276;7;10;8;48;26;9;657;85;1;15;46;28;8;35;23;3;12;27;56;42;61;71;2;2;92;377;3;247;324;79;12;78;221;11;10;41;60;6;216;92;3;13;2;50;10;117;9;5;110;4;18;142;12;536;162;14;172;55;31;4;58;406;156;559;15;25;52;38;71;2 670;182;334;390;12;117;16;15;115;91;20;30;35;15;27;18;552;656;746;518;771
Vols violents sans arme contre des établissements financiers, commerciaux ou industriels;10;11;5;2;0;53;5;1;1;3;6;2;44;13;2;7;8;2;1;17;14;0;3;12;10;28;12;14;2;1;19;34;2;37;23;33;2;17;26;2;2;5;22;3;30;29;0;7;1;11;2;10;8;0;11;0;10;24;4;57;14;4;24;10;13;3;12;31;20;39;2;8;3;9;26;59;33;15;40;0;21;11;3;11;15;4;4;1;6;13;5;40;44;82;58;47
Vols violents sans arme contre des particuliers à leur domicile;10;21;16;2;2;68;2;7;2;6;9;2;49;21;2;14;19;12;7;6;16;0;9;13;15;19;15;10;1;2;27;43;2;46;30;33;6;17;15;5;3;12;21;3;44;28;3;8;1;22;5;35;4;3;14;3;23;17;7;89;25;9;52;17;18;5;14;21;8;45;7;9;12;6;22;73;33;36;30;4;15;7;5;34;26;10;10;11;7;26;5;30;44;49;29;28
Vols violents sans arme contre des femmes sur voie publique ou autre lieu public;85;167;54;34;26;2 439;21;73;14;93;136;16;3 947;207;10;54;158;77;28;164;64;9;44;125;198;180;219;134;34;48;553;660;7;709;854;200;17;160;553;22;54;59;260;16;557;205;10;67;5;125;40;206;45;21;221;22;118;387;38;2 186;420;22;773;139;146;47;280;588;225;1 695;26;70;103;108;268;8 803;804;988;1 339;25;249;71;40;907;457;43;61;92;79;137;36;1 192;2 601;5 024;2 207;2 064
Vols violents sans arme contre d'autres victimes;142;143;50;21;20;1 720;18;99;16;150;95;27;3 939;302;6;53;175;112;36;217;111;10;30;170;284;301;375;253;21;55;547;843;10;1 001;898;338;46;255;567;51;31;129;362;16;819;429;8;89;5;191;63;387;48;34;321;24;98;441;37;2 851;727;41;762;206;180;41;238;852;353;2 335;24;89;150;153;298;8 922;1 260;1 593;1 858;27;313;63;48;770;475;72;86;108;85;163;71;1 950;2 490;4 240;2 379;2 157
Cambriolages de locaux d'habitations principales;2 330;1 214;827;246;180;7 722;394;575;185;722;1 015;280;11 375;1 118;74;736;1 293;839;262;846;736;128;752;914;1 504;1 467;1 039;1 130;145;252;3 267;5 869;249;4 941;5 130;1 539;362;1 597;4 127;344;604;523;2 140;317;3 292;1 766;186;778;53;1 102;466;1 379;472;424;1 719;234;1 205;1 935;321;9 701;2 905;413;4 239;1 083;1 237;459;1 387;3 769;1 608;9 015;285;949;894;799;2 499;14 348;2 433;5 079;4 822;325;1 551;923;820;4 584;3 169;835;706;554;615;837;206;4 950;3 891;5 884;5 447;5 318
Cambriolages de résidences secondaires;437;327;210;223;165;1 335;241;138;126;156;430;112;353;513;64;338;507;249;140;173;337;98;287;88;318;400;230;367;214;172;550;120;129;788;1 016;217;260;285;494;109;382;284;302;166;514;314;162;297;63;198;345;137;83;90;98;109;374;158;235;195;310;191;480;365;174;104;497;112;135;467;88;379;425;300;553;78;269;546;149;120;303;188;179;2 837;489;639;259;176;267;419;16;158;18;17;24;88
Cambriolages de  locaux industriels, commerciaux ou financiers;1 248;960;630;230;321;2 909;511;404;247;667;596;305;3 753;934;191;603;1 460;670;330;911;931;179;790;753;1 269;980;826;1 437;151;282;1 131;2 595;273;3 530;2 313;2 047;362;923;2 669;600;730;589;1 190;294;2 865;1 439;300;554;91;1 208;648;1 299;561;642;1 328;361;1 866;1 588;481;3 512;1 227;459;2 591;1 225;1 256;438;725;2 468;982;4 673;411;998;916;871;1 619;5 547;1 952;1 929;1 891;518;886;585;376;1 947;1 342;1 104;650;563;654;870;282;1 659;2 105;1 762;1 822;1 475
Cambriolages d'autres lieux;850;902;441;195;194;2 150;282;349;158;666;464;196;3 079;1 027;73;553;1 213;743;232;836;580;117;526;878;912;773;701;1 103;161;125;1 117;1 486;173;2 055;2 076;1 225;445;950;2 542;246;504;542;1 289;243;2 497;1 071;174;461;76;1 110;541;1 218;397;371;1 133;280;998;1 548;360;4 215;1 070;304;2 200;1 281;623;341;458;2 522;962;4 209;184;776;697;612;1 134;4 020;2 190;1 707;1 659;341;910;343;318;1 392;771;726;629;521;424;563;279;1 758;1 801;1 645;1 579;1 349
Vols avec entrée par ruse en tous lieux;91;80;69;19;19;523;29;26;30;23;77;49;750;65;8;46;117;40;42;73;66;17;45;66;174;133;50;88;21;29;218;329;14;355;362;111;26;129;259;51;91;30;112;16;161;97;22;52;11;85;36;49;28;20;71;29;77;160;34;502;207;32;285;57;148;71;139;201;142;385;35;81;71;103;193;1 383;110;211;262;30;111;63;39;353;133;64;48;24;34;33;14;225;503;777;370;317
Vols à la tire;473;166;117;111;148;5 068;101;65;80;123;211;89;8 213;504;30;102;348;85;52;565;262;16;132;346;360;358;334;351;66;101;1 115;2 831;73;2 252;2 556;914;71;506;1 706;62;219;114;857;90;3 626;510;110;163;15;463;108;408;66;102;471;53;283;1 008;103;3 463;940;102;399;353;469;276;569;1 887;404;5 636;83;225;167;200;1 142;36 096;1 319;2 699;1 829;131;289;107;180;2 076;1 534;290;210;319;136;162;63;1 683;3 745;4 892;2 613;3 310
Vols à l'étalage;312;609;374;60;92;963;121;175;131;362;248;229;1 572;1 138;100;293;793;332;192;774;479;96;390;845;627;350;397;1 050;19;27;476;639;91;1 252;839;698;209;549;774;204;126;140;918;99;1 051;733;106;283;37;598;403;456;154;205;648;136;497;1 787;297;3 002;765;251;1 462;589;584;161;204;943;1 114;2 059;186;774;554;396;637;3 482;1 060;2 897;2 756;267;518;325;144;562;540;383;463;285;355;184;221;1 210;2 036;2 579;1 689;844
Vols de véhicules de transport avec fret;15;23;3;0;0;11;3;4;3;27;3;0;39;3;0;2;7;15;1;10;5;1;4;3;40;23;55;3;0;0;15;12;0;16;19;4;0;17;21;5;3;1;13;2;35;16;1;2;2;10;5;148;6;0;11;4;6;12;2;38;37;4;23;7;6;0;11;14;8;29;1;7;0;10;8;9;10;35;10;2;6;6;0;9;20;7;2;0;5;10;0;29;11;49;10;24
Vols d'automobiles;2 688;2 345;781;616;310;7 510;1 157;1 065;250;799;1 728;286;18 222;1 836;133;709;2 798;869;330;1 244;974;144;705;1 108;3 214;2 850;1 647;1 832;482;579;7 044;8 848;399;8 434;9 606;3 127;559;1 834;8 181;489;879;1 157;4 014;477;6 276;3 073;239;915;110;2 225;602;2 936;640;437;2 252;478;1 775;2 493;463;11 208;8 279;474;5 080;1 701;1 484;563;2 889;4 634;2 052;13 245;351;1 381;1 048;1 589;2 692;8 157;4 617;7 494;7 255;529;1 954;706;795;5 871;5 866;1 017;768;552;716;1 852;274;7 912;4 806;8 359;6 260;10 013
Vols de véhicules motorisés à 2 roues;694;758;436;188;95;5 013;338;346;69;488;470;166;5 251;751;49;437;1 309;496;205;708;784;61;394;748;752;824;511;1 250;321;197;1 100;1 704;93;2 430;2 088;1 335;160;982;1 618;176;534;425;944;192;2 532;1 147;166;506;20;1 162;540;866;312;247;861;127;889;1 073;305;4 051;989;318;2 698;825;1 277;272;1 026;1 825;1 208;2 106;217;661;865;422;1 265;6 071;2 049;1 127;1 800;274;698;412;279;2 928;1 167;621;650;371;437;526;232;1 643;2 450;1 547;1 762;1 671
Vols à la roulotte;4 539;2 829;1 194;1 042;624;17 690;1 502;1 500;518;1 649;3 668;709;26 421;3 879;267;1 492;4 665;1 322;957;3 140;2 862;281;1 428;3 677;4 383;3 719;3 094;3 967;933;1 041;9 018;14 594;673;13 365;16 141;6 174;972;4 150;12 220;1 229;2 935;1 678;3 704;636;12 488;5 570;544;2 313;309;3 608;1 450;4 211;1 237;973;4 561;728;3 074;8 459;791;21 059;6 487;870;8 224;2 723;3 768;1 375;5 685;9 172;6 217;16 597;767;2 316;2 142;2 681;6 753;22 574;6 171;9 385;9 397;1 148;3 594;1 773;1 405;12 657;8 219;3 000;2 128;1 918;1 663;2 002;1 114;7 738;11 864;15 960;8 431;9 745
Vols d'accessoires sur véhicules à moteur immatriculés;1 282;1 741;656;356;179;5 415;572;1 000;216;1 171;1 165;205;10 113;2 293;146;1 115;2 190;1 009;253;855;851;158;692;1 209;1 578;1 524;1 288;1 714;277;257;1 337;4 609;206;4 778;2 660;2 085;530;2 818;4 263;516;693;792;2 751;367;6 713;2 373;240;825;91;2 588;786;1 516;476;678;2 561;349;1 371;2 413;628;11 457;3 418;496;6 190;1 664;1 503;627;1 844;3 627;2 769;11 342;383;1 454;1 548;1 101;2 159;6 695;5 467;5 301;7 812;383;953;778;356;3 276;1 337;1 073;887;982;789;1 155;180;6 817;6 607;7 024;9 079;8 492
Vols simples sur chantier;159;105;65;63;25;220;58;98;37;78;119;70;345;148;23;94;176;55;72;133;154;26;126;102;130;187;87;229;32;23;352;297;36;471;240;229;53;143;301;43;120;90;135;59;469;212;46;103;32;154;94;111;36;41;201;72;187;261;73;527;221;63;366;184;88;46;119;208;139;347;71;119;127;79;144;175;269;529;346;60;118;67;65;253;174;154;124;101;97;85;40;315;236;176;176;353
Vols simples sur exploitations agricoles;81;163;130;64;38;16;44;149;45;165;122;21;123;115;55;86;192;112;60;76;95;74;130;50;104;126;49;65;11;18;178;74;39;242;173;89;68;74;105;28;82;115;79;47;166;132;36;105;18;110;136;148;38;38;61;70;59;78;70;111;104;76;136;198;48;49;143;157;84;90;50;87;77;34;38;8;151;76;25;62;137;46;61;66;168;83;89;96;84;134;5;22;8;5;2;23
Autres vols simples contre des établissements publics ou privés;603;732;509;184;181;1 931;272;316;186;557;451;169;2 726;1 356;133;390;882;525;309;714;791;90;536;727;701;709;626;1 044;141;134;671;1 440;137;2 495;1 095;1 246;331;681;1 761;255;450;418;947;168;1 557;1 152;110;372;86;885;629;945;288;223;1 129;215;838;1 444;348;3 609;1 082;288;1 890;784;677;216;483;1 481;874;3 276;226;688;739;602;857;6 873;1 787;2 250;2 259;335;848;346;256;1 293;893;641;613;548;423;583;186;1 867;3 676;2 379;2 104;2 008
Autres vols simples contre des particuliers dans  des locaux privés;1 343;1 454;952;745;620;4 344;680;801;369;1 179;1 207;489;8 392;2 758;264;669;2 881;780;623;1 846;1 588;190;1 288;1 736;2 022;1 822;818;2 084;404;370;2 808;3 713;305;5 914;4 482;2 976;712;1 610;3 770;706;1 447;838;1 795;349;4 239;1 852;371;872;182;1 955;1 157;1 839;557;472;2 252;451;1 999;2 840;821;10 529;2 675;681;4 717;1 925;1 994;967;1 643;3 190;1 982;5 750;540;1 545;1 988;2 768;2 712;8 436;4 737;4 454;4 243;578;1 610;914;676;4 414;2 113;1 713;1 743;565;960;1 077;309;3 223;5 878;4 155;3 958;3 568
Autres vols simples contre des particuliers dans des locaux ou lieux publics;1 583;1 371;963;537;1 046;10 921;786;809;391;783;1 618;557;14 203;2 271;295;900;2 969;1 035;625;2 043;1 580;217;934;1 829;1 753;1 475;1 088;3 391;613;882;2 371;6 515;350;8 005;7 633;3 446;544;3 148;4 836;545;1 873;910;2 500;359;5 570;2 963;401;957;157;2 234;1 385;2 222;573;551;3 382;498;2 300;2 840;486;9 925;2 225;580;5 042;1 525;2 633;926;3 058;5 783;3 519;10 140;501;1 338;1 472;6 544;3 919;45 527;3 726;5 123;6 595;669;1 997;1 236;615;6 263;2 408;1 963;1 125;1 416;977;970;598;3 447;8 839;8 178;6 336;8 003
Recels;154;199;72;56;44;1 063;189;177;54;159;191;80;2 445;345;37;90;239;134;112;291;110;35;130;150;234;209;204;293;65;87;385;571;115;691;774;238;79;223;660;98;146;97;282;39;670;281;34;167;77;253;132;346;95;82;412;75;165;442;89;1 937;558;66;762;180;293;67;369;521;454;1 533;167;189;168;246;294;2 931;809;774;809;78;386;174;69;438;363;143;170;99;128;136;75;781;947;2 139;1 502;963
Proxénétisme;3;5;1;0;0;31;0;1;0;1;6;0;27;1;0;2;0;0;1;10;1;0;1;8;5;2;1;3;3;1;5;16;0;20;5;5;0;1;5;2;0;0;3;0;3;2;0;0;0;1;0;2;0;0;3;0;0;4;1;12;2;0;15;5;1;0;4;40;6;21;0;2;1;2;3;100;4;4;6;0;1;0;0;4;5;0;2;6;1;0;2;8;2;8;15;4
Viols sur des majeur(e)s;22;27;21;7;7;94;9;5;10;21;9;8;135;42;3;18;31;10;10;31;19;4;13;45;39;39;33;54;8;7;39;76;3;96;69;63;16;33;77;17;16;9;53;5;57;47;3;15;2;40;25;50;8;8;62;9;27;63;11;178;48;10;94;37;35;15;25;83;43;132;13;22;35;25;42;425;85;84;88;18;42;26;11;57;53;23;19;13;26;29;13;92;124;174;120;95
Viols sur des mineur(e)s;64;73;31;12;22;101;25;31;32;46;34;39;145;74;9;17;50;24;27;67;47;14;32;72;83;74;66;66;10;19;56;88;14;146;81;68;25;50;83;26;29;24;70;22;88;65;15;36;6;91;71;93;26;30;99;31;45;103;15;336;88;20;188;76;46;4;38;88;53;116;51;35;62;30;35;192;197;169;182;37;49;36;26;91;89;33;38;34;29;39;16;136;121;139;169;136
Harcèlements sexuels et autres agressions sexuelles contre des majeur(e)s;26;42;20;2;9;65;8;29;11;37;22;11;172;37;6;15;57;20;13;45;28;8;24;47;35;39;36;66;1;8;44;99;6;109;86;103;8;64;92;13;11;15;55;6;101;73;4;22;4;65;30;57;17;27;70;12;34;78;12;181;49;17;92;45;29;13;38;75;51;228;8;34;39;30;38;419;117;82;129;37;57;27;14;66;34;35;22;25;31;20;4;123;122;101;100;126
Harcèlements sexuels et autres agressions sexuelles contre des mineur(e)s;69;177;28;20;39;167;51;72;50;66;46;30;262;126;21;54;103;61;37;92;72;21;38;148;86;118;95;148;8;16;89;132;22;235;206;123;34;85;146;38;49;49;121;35;258;178;37;60;7;142;102;145;39;76;191;49;85;183;42;719;160;39;363;89;95;23;78;110;66;296;74;77;108;27;86;381;261;276;309;47;86;76;45;146;94;70;71;46;56;90;22;213;217;186;205;230
Atteintes sexuelles;67;91;41;20;32;193;45;76;29;64;54;44;352;142;10;65;85;36;41;79;102;23;67;112;69;78;65;144;26;28;128;137;24;215;165;189;55;89;144;35;55;45;143;21;175;123;19;36;6;121;79;100;27;32;181;23;88;175;27;742;137;50;304;91;54;29;66;179;125;347;36;87;130;84;74;690;267;252;319;47;125;56;25;159;100;69;72;45;42;52;29;210;270;311;216;257
Homicides commis contre enfants de moins de 15 ans;0;1;0;0;0;2;0;0;0;0;0;0;3;0;0;0;0;2;1;0;1;0;0;1;0;6;0;0;1;0;2;3;0;0;3;2;0;0;6;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;3;0;3;1;0;0;0;0;3;1;0;1;2;0;0;2;2;0;4;2;0;0;0;0;0;2;0;1;0;0;0;5;1;2;6;5
Violences, mauvais traitements et abandons d'enfants.;61;98;25;22;49;184;32;53;32;56;34;10;291;168;14;55;60;35;11;55;56;10;34;205;107;88;66;68;11;18;82;85;25;170;110;92;30;108;183;28;25;27;61;18;218;112;10;17;7;141;54;152;43;26;166;61;85;133;20;653;147;23;179;49;49;40;127;175;244;359;43;35;107;51;102;227;155;269;517;16;108;32;35;216;47;53;53;33;41;77;25;178;246;545;351;160
Délits au sujet de la garde des mineurs;207;228;146;86;63;613;132;123;87;137;170;86;1 113;275;32;137;237;163;88;223;177;30;115;253;244;291;125;388;56;62;458;452;48;721;573;352;87;241;541;89;123;129;305;47;568;338;49;131;25;214;150;222;90;75;263;81;167;427;100;996;413;94;435;309;185;106;249;359;353;613;110;171;214;191;288;544;471;443;394;94;360;128;122;527;357;171;115;168;154;163;67;407;456;460;342;466
Non versement de pension alimentaire;129;138;74;51;40;426;68;82;56;67;123;33;721;114;16;63;140;52;31;120;101;18;106;187;123;114;87;186;28;50;174;221;40;323;256;139;20;149;220;58;84;47;146;29;210;160;28;96;15;108;85;134;47;65;218;65;121;422;52;524;218;54;231;120;124;52;185;184;191;340;57;128;87;126;200;173;171;286;190;45;113;117;45;363;203;79;58;62;94;64;41;179;195;231;177;230
Trafic et revente sans usage de stupéfiants;8;10;20;6;3;82;6;74;10;12;16;14;276;11;2;10;28;19;5;27;19;2;6;16;56;25;19;59;15;9;34;28;6;68;87;50;2;13;53;3;14;23;9;4;28;37;7;15;1;20;72;88;12;9;60;7;27;55;2;222;36;8;74;28;41;6;74;117;33;84;12;16;20;56;26;1 281;130;63;63;13;35;9;8;27;28;13;9;11;5;10;4;62;223;266;101;47
Usage-revente de stupéfiants;44;119;22;30;10;216;32;131;90;68;45;62;248;108;34;28;130;36;16;84;55;5;73;134;84;126;39;131;30;6;104;281;43;250;254;147;44;68;104;83;62;87;122;25;242;75;30;85;11;141;241;252;42;84;209;67;166;278;27;759;133;29;549;71;144;31;142;366;76;454;71;62;110;99;97;451;369;230;275;28;174;50;32;194;69;76;105;62;105;37;29;126;118;143;189;255
Usage de stupéfiants;229;519;136;193;106;1 672;276;690;318;546;311;279;2 503;945;135;240;1 262;234;379;395;227;72;193;706;420;618;200;638;131;91;386;836;158;1 158;1 311;691;108;598;1 484;310;382;254;721;139;702;524;148;209;86;418;577;1 062;256;365;1 427;320;692;1 758;169;6 574;876;280;1 955;618;1 068;269;525;753;940;2 987;234;745;408;559;503;3 660;1 587;3 130;3 363;205;635;282;182;1 375;677;623;547;303;413;207;177;1 476;2 907;3 354;2 668;2 121
Autres infractions à la législation sur les stupéfiants;74;116;55;41;26;112;119;106;109;21;69;147;143;88;77;63;87;46;185;75;77;41;53;137;105;107;86;132;13;28;102;57;76;136;174;88;39;65;243;130;150;57;58;40;83;67;13;84;32;72;64;67;104;24;188;155;76;362;41;212;216;59;199;44;61;17;190;124;122;195;88;52;53;73;126;639;105;268;106;51;80;44;36;221;108;102;52;35;118;43;30;84;40;175;65;55
Délits de débits de boissons et infraction à la réglementation sur l'alcool  et le tabac;7;2;1;6;3;47;3;2;5;2;8;3;60;5;3;1;3;4;3;1;4;3;3;7;10;1;2;12;8;11;55;7;1;30;27;3;2;2;5;1;3;4;11;3;2;2;2;3;0;2;4;2;2;4;6;1;4;8;6;13;5;2;6;10;2;1;19;7;7;18;3;3;2;7;9;22;5;7;2;1;8;2;2;38;8;14;1;2;6;0;0;1;24;3;10;5
